vat,ragione,pec
02141870341,SPINDIAL SPA,spindialamministrazione@sicurezzapostale.it
09668930010,SPINDOX SPA,spindox@legalmail.it
00302090949,SPINOSA COSTRUZIONI GENERALI,info@pec.spinosacostruzioni.it
00201320124,SPM SPA,spmspa@pec.it
01481590212,SPORTLER SPA,sportler@pec.it
00307160374,SPRINT GAS SPA,sprintgas@pec.it
012844250154,SRA INSTRUMENTS SPA,
02372680187,ST PROTECT  SPA,stprotect@legalmail.it
00889021002,STABILIMENTI TIPOGRAFICI CARLO COLOMBO,tipografia@pec.stcc.it
01165421007,STABILIMENTO TIPOLITOGRAFICO UGO QUINTILY S.P.A.,quintilyspa@legalmail.it
02380470209,STAFF SPA,staffspa@pec.lapostapec.it
02083930244,STALAM S.P.A.,stalamspa@pec.it
00125560730,STAMPA SUD S.P.A.,stampasud@pec.it
00469110019,STAMPERIA ARTISTICA NAZIONALE S.P.A.,stamperiaartisticanazionale@pecsoci.ui.torino.it
01854540158,STANTEC S.P.A.,finance@pec.stantec-italia.com
00549431203,STANZANI SPA,stanzani_spa@legalmail.it
02371280781,STAR ASPHALT S.P.A.,starasphaltspa@legalmail.it
00798460150,STAR SPA,starlodi@pec.it
015918351006,STARDUST - SOCIETA' PER AZIONI,
03360930154,STARHOTELS SPA,starhotels@legalmail.it
01598350443,START SPA,start.spa@postcert.it
00794370965,STAUBLI ITALIA,staubli@pec.it
00923140891,STEA S.P.A. - SERVIZI TECNICI E APPLICAZIONI IN FORMA ABBREVIATA STEA S.P.A.,direzionestea@pec.it
01090950443,STEAT - SOCIETA' TRASPORTI ETE ASO TENNA,segreteria@pec.steat.it
04311220265,STEELCO SPA,steelco@legalmail.it
00611970286,STEFANELLI SPA,amministrazione@pec.stefanelli-spa.it
07016530011,STELLANTIS &YOU SPA,stellantisandyouitalia@pec.fcagroup.com
01278910243,STERCHELE SPA,sterchelespa@verimail.it
01515590204,STERILGARDA ALIMENTI SPA,sterilgarda@pec.it
08949110152,STERIS SPA,steris-spa@legalmail.it
02643200542,STERITALIA,steritalia@pec.it
01197540196,STERITEK S.P.A.,steritek@raccomandata-ar.com
011543160151,STILL SPA,
00517031209,STIMA S.P.A.,group@pec.stima.it
06725931007,STM ITALIA C&O,stmitaliaco@pec.it
01967530443,STONE S.P.A.,stone@orapec.com
00474870375,STRACCIARI SPA,info@pec.stracciari.it
00672150877,STRANO,amministrazionestranospa@pec-elexitalia.it
01542920564,STRAPPINI S.P.A.,strappini.spa@pec.it
04133671000,STRATA SPA,strata@pec.strataspa.net
01702000215,STRAUDI SPA,straudi@legalmail.it
00151260692,STREVER SPA,streverspa@legalmail.it
08979620013,STROPPIANA ORTOFRUTTICOLI SPA,stroppiana@pec.ntc.it
00939650040,STROPPIANA SPA,stroppiana.spa@legalmail.it
00586190217,STRUTTURE TRASPORTO ALTO ADIGE - S.P.A.,sta@pec.bz.it
04772810281,STUDIO ALCOR COMMERCIALISTI SPA SOCIETA'TRA PROFESSIONISTI,studioalcor@odcecpd.legalmail.it
03100790249,STUDIO ALTIERI,amministrazione@pec.studioaltieri.it
04558741007,STUDIO EMME SPA,studioemmespa@pec.it
06589950010,STUDIO TORTA SPA,studiotorta@pec.it
02046360356,STUDIO TRE SOCIETA' BENEFIT A SOCIO UNICO,traduzionistudiotre@pec.it
03103490482,STYLGRAFIX ITALIANA SPA UNIPERSONALE,stylgrafix@legalmail.it
01464470697,STYLOFFICE,stylofficespa@legalmail.it
03231070164,SUARDI SPA,suardispa@legalmail.it
01188480220,SUBARU ITALIA SPA,subaru@legalmail.it
00819360157,SUEZ ITALY SPA,suez-ta@legalmail.it
01330570464,SUN CAR SPA,suncarspa@legalmail.it
01651850032,SUN SPA,sundirezionepec@postecert.it
03721610289,SUPERAUTO SPA,superautospa@pec.it
01848280267,SUPERBETON SPA,superbeton@legalmail.gruppogrigolin.it
03789880014,SURACE SPA,suracespa@pec.it
01626560013,SUZUKI ITALIA,suzukiitalia@pecsoci.ui.torino.it
01354901215,SVAS BIOSANA,svasbiosana@legalmail.it
01847010590,SVECO,sveco@pec.it
00643660160,SVELT - S.P.A.,amministrazione@pec-svelt.it
02984260139,SVILUPPO COMO - COMONEXT SPA,sviluppocomo@legalmail.it
00401550280,SWEDEN & MARTINA SPA,amministrazione@pec.sweden-martina.com
00532540325,SWG S.P.A.,info@pec.swg.it
00580910222,SWS ENGINEERING S.P.A.,systraspa@pec.it
01140970771,SYDEX SPA,biocare.srl@legalmail.it
04026110967,SYMI SPA,symi@pec.ssangyong-italia.it
00812440246,SYNCRO SYSTEM SPA,francom@cert.assind.vi.it
07704310015,SYNERGIE ITALIA AGENZIA PER IL LAVORO S.P.A.,synholding@legalmail.it
06058490159,SYNERGON SPA,synergon@legalmail.it
01176421004,SYSCO S.P.A.,sysco@gigapec.it
02081481000,SYSTEA S.P.A.,systea@pec.it
04693321210,SYSTEM MANAGEMENT,sysmanagement@legalmail.it
01201580998,T BRIDGE S.P.A.,tbridge@legalmail.it
03635551215,T&T ITALIA S.P.A.,tetitaliaspa@pec.it
06362981216,T.E.A. TEK S.P.A.,teatek@adpec.it
01971670268,T.E.S. S.P.A.,tescert@ascopec.it
01521580165,T.I.S. SERVICE S.P.A. A SOCIO UNICO,latis-service@legalmail.it
00279280101,T.MARIOTTI,t.mariotti@legalmail.it
03979950874,T.NET S.P.A.,tnetitalia@cert.tnet.it
00305120974,T.T. TECNOSISTEMI SPA SB,tecnosistemi@gigapec.it
01652680669,TADDEI,taddei@legalmail.it
00669270266,TAFFARELLO S.P.A.,taffarello@registerpec.it
012210120155,TAGLIABUE S.P.A.,
00736350349,TAGLIAVINI,tagliavinispa@pec.it
010576071004,TAILORSAN SPA,
00696360155,TAKEDA ITALIA S.P.A.,takeda_italia_rm@pec.it
010340690964,TAKING OFF S.P.A.,
03340710981,TALENT GARDEN SPA,talentgarden@pec.it
00148310246,TALIN SPA,talin@pec.it
02398210225,TAMAS SPA,tamasspa@legalmail.it
04116020969,TARENZI S.P.A.,info@pec.tarenzi.it
08454400014,TARGA TELEMATICS SPA,targatelematics@pec.it
010929260965,TAS,
03984951008,TAS  TECNOLOGIA AVANZATA DEI SISTEMI S.P.A PIU' BREVEMENTE DENOMINATA TAS S.P.A.,amministrazione@pec-tasgroup.it
02684140169,TAVENGINEERING,tave@pec.tav-engineering.com
02773340605,TB ITALIA S.P.A.,tbitaliaspa@pec.it
00835350158,TBWA ITALIA S.P.A.,tbwa@legalmail.it
00890260508,TD GROUP S.P.A.,tdgroupspa@pec.tdnet.it
01426520506,TEA SISTEMI,teasistemi@pec.tea-group.com
01838280202,TEA TERRITORIO ENERGIA AMBIENTE,direzione@pec.teaspa.it
00737990960,TEA.CO S.P.A.,teacocert@promopec.it
00740430335,TEAM MEMORES COMPUTER S.P.A.,teammemores@legalmail.it
01035310414,TEAMSYSTEM S.P.A.,teamsystemgroup@pecteamsystem.com
01168680534,TECFIN SOCIETA' PER AZIONI,tecfinspa@pec.it
03066160163,TECHNE SPA,info@pec.techne.mobi
00138120126,TECHNICAL PUBLICATIONS SERVICE,tpsgroup.spa@pec.it
010207141002,TECHNIS BLU SOCIETA' PER AZIONI,
05139031008,TECHNITAL S.P.A.,technital@pec.technital.it
01317690160,TECHNIX S.P.A.,technix@legalmail.it
02791150218,TECHNOALPIN SPA,technoalpin.snow@legalmail.it
09279340153,TECHNOGENETICS SPA,info@cert.technogenetics.it
06250230965,TECHNOGYM SPA,technogym.amministrazione@legalmail.it
012811040158,TECNICA FACILITY MANAGEMENT S.P.A.,
00195810262,TECNICA GROUP S.P.A.,amministrazione@pec.tecnicagroup.com
00753480151,TECNICHE NUOVE,amministrazione@pec.gruppotecnichenuove.it
00214930554,TECNIFOR,tecniforspa@pec-legal.it
07978350960,TECNIMP SPA,email@pec.tecnimpspa.com
09861441005,TECNINF S.P.A.,au.tecninf@pec.tecninf.it
00211030127,TECNIPLAST S.P.A.,direzione-tecniplast@legalmail.it
01812000485,TECNIWORK SPA,tecniwork@pec.it
014185641009,TECNO ASCENSORI ROMA SPA,
05016170630,TECNO IN SPA,tecnoinonline@pec.it
00590090031,TECNO PIEMONTE S.P.A.,tecnopiemonte@dedalusmail.it
02323900163,TECNOBODY S.P.A,tecnobody@legalmail.it
01497770550,TECNOCENTRO S.P.A.,compagniaoleodinamicasrl@pec.it
01225340098,TECNOCIVIS SPA,tecnocivis@pec.tecnocivis.it
01669711200,TECNOCUPOLE PANCALDI S.P.A.,pec@pec.tecnocupole.com
01631170220,TECNODUE SPA,tecnoduetrento@pec.unione.tn.it
01431300183,TECNOFOODPACK SPA,tecnofoodpack@registerpec.it
01126350337,TECNOGEN SPA,tecnogen@pec.it
02230290047,TECNOINDUSTRIE MERLO SPA,tecnoindustriemerlo.securemail@pec.it
03101460248,TECNOLAB SPA,tecnolab@pecm.it
02766430983,TECNOLIFTS FABBRICA ASCENSORI SPA,tecnolifts_spa@legalmail.it
02550611202,TECNOLINE SRL,tecnolinesrl@arubapec.it
01466740386,TECNOLOGIE INDUSTRIALI E AMBIENTALI SPA,tia@legalmail.it
01904111208,TECNOPOLIS SPA,tecnopolis@legalmail.it
01791230152,TECNOPOST S.P.A.,direzione.tecnopost@pcert.postecert.it
00753520154,TECNOR MACCHINE SPA,info@pec.tecnormacchine.it
03281810170,TECNOSENS,tecnosens@legalmail.it
01207120633,TECNOSISTEM,info@pec.tecnosistemspa.com
013409830158,TECNOSITAF S.P.A.,
01872980287,TECNOZOO S.P.A.,amministrazione.tecnozoo@ascopec.it
04295950150,TECON,teconsrl@pec.tecontlc.it
08966960968,TEETHAN S.P.A.,teethanspa@legalmail.it
01992140697,TEKNE S.P.A.,teknespa@pec.it
02399110614,TEKNOS SPA,teknosspa@pec.it
02459780017,TEKSPAN S.P.A.,tekspan@pecsoci.ui.torino.it
01459150742,TELCOM S.P.A.,telcom@legalmail.it
01144610936,TELEBIT S.P.A.,telebit@pec.telebit.it
04643350962,TELECOM ITALIA S.P.A.,
00488410010,TELECOM ITALIA SPA,telecomitalia@pec.telecomitalia.it
05305181009,TELECOM ITALIA SPARKLE S.P.A.,adminpec@tisparkle.telecompost.it
04747641001,TELECONSUL EDITORE,teleconsul@teleconsulpec.it
07059981006,TELECONSYS,teleconsys.mail@postecert.it
08185530154,TELEFO,telefo@lamiapec.it
01313840306,TELEFRIULI SPA,telefriuli@legalmail.it
00550400378,TELEIMPIANTI,teleimpianti@pec.teleimpianti.it
00825610728,TELENORBA  S.P.A.,telenorba@messaggipec.it
09771701001,TELEPASS,telepass@pec.telepass.it
06213991000,TELEPASS INNOVA S.P.A.,innova@pec.telepassinnova.com
04812701003,TELESPAZIO,telespazio@pec.it
088888890009,TELESPAZIO S.P.A.,
00566630323,TELEVITA S.P.A.,televita-spa@pec.it
00228060166,TELMOTOR SPA,telmotorspa@actaliscertymail.it
00737690016,TELSY SPA,telsy@pec.telsy.it
00970310397,TEMA SINERGIE S.P.A.,temasinergie@pec.it
01804440731,TEMA SISTEMI SPA,temasistemi@pec.it
01352100935,TEMPESTIVE S.P.A. A SOCIO UNICO,tempestive@pec.it
04330930266,TEMPI MODERNI SPA,tempimoderni@pec.tempimodernilavoro.it
012015820157,TEMPOR S.P.A. - AGENZIA PER IL LAVORO,
012288660157,TEMPORARY SPA CON SOCIO UNICO,
011500990962,TEMPUS SPA,
02698130354,TENAX INTERNATIONAL S.P.A.,tenaxinternational@pec.it
01263300137,TENAX SPA,amministrazione@pec.tenax.net
00413040130,TENTORI VEICOLI INDUSTRIALI SPA,tentorivi@pec.tentori.biz
03037960014,TEORESI S.P.A.,teoresi.adm@pec.it
00511500928,TEPOR SPA,tepor@legalmail.it
00160230348,TERME DI MONTICELLI - SOCIETA' PER AZIONI,termedimonticelli@cert.rsnet.it
02788420590,TERMO S.P.A. SOCIETA' BENEFIT,termostore@legalmail.it
01534670110,TERMOMECCANICA POMPE SPA,termomeccanicapompe@legalmail.it
01789930300,TERMONOVA SPA,termonovasrl@legalmail.it
010387031007,TERRAVISION ELECTRIC S.P.A.,
00662380765,TERRITORIO S.P.A.,territorio@pec.territoriospa.it
02245230012,TESEO S.P.A.,teseo@pecsoci.ui.torino.it
06083270154,TESI ELETTRONICA E SISTEMI INFORMATIVI SPA - SOCIETA' BENEFIT,mail@pec.tesielettronica.com
02448510046,TESI SPA,amministrazione@pec.tesisquare.com
010227100152,TESMEC,
00225520287,TESSARI ENERGIA,amministrazione@pec.tessarienergia.it
01213140252,TESSARO SPA,tessarospa@legalmail.it
01703920692,TESSITORE S.P.A.,tessitorespa@pec.tessitorespa.it
00152660023,TESSITURA DI CREVACUORE,crevacuore@pec.it
02130060169,TESSITURE PIETRO RADICI S.P.A.,tessitureradici.pec@legalmail.it
000000test1,TEST1,
0000test554,TEST554,
01526340300,TESTA & MOLINARO S.P.A.,gruppotestaemolinaro@legalmail.it
00960451003,TESTACCIO - SOCIETA' COOPERATIVA,testaccio@pec.it
010498780153,TESTO S.P.A.,
00991340969,THALES ALENIA SPACE ITALIA SPA,thalesaleniaspaceitalia@pec.it
05817330011,THALES DIS IBS ITALIA,thalesdisibsitaliaspa@pec.it
09502100150,THALES DIS ITALIA S.P.A.,direzione.thales.dis-italia@pec.it
05712031003,THALES ITALIA S.P.A.,thalesitalia@pec.centroin.it
02111430357,THD S.P.A.,thdspa@postecert.it
04633420262,THE DATA APPEAL COMPANY SPA,datappeal@legalmail.it
08091690969,THE DIGITAL BOX SPA,amministrazione@pec.digitalboxcompany.net
011850730158,THE EUROPEAN HOUSE - AMBROSETTI S.P.A.,
01669640565,THE SPACE CINEMA 1 S.P.A.,thespacecinema1@legalmail.it
07649050965,THEA FARMA SPA CON SOCIO UNICO,thea@pec.it
00889160156,THERMO FISHER DIAGNOSTICS S.P.A.,info.sdg.it@pec.thermofisher.com
07817950152,THERMO FISHER SCIENTIFIC S.P.A.,thermofisherscientific@pec.it
02276500218,THERMO WIPPTAL S.P.A.,thermowipptal@legalmail.it
01597941002,THESIS IMPIANTI S.P.A.,thesisimpianti@pec.it
02722990278,THETIS S.P.A.,thetis@legalmail.it
010298240960,THINK! SOCIETA' PER AZIONI PER BREVITA' DENOMINATA ANCHE THINK!S .P.A. O T! S.P.A.,
02828600987,TIBER S.P.A.,tiber@pec.intred.it
012471480157,TICKETONE S.P.A.,
01103320287,TIEMME COSTRUZIONI EDILI,tiemmecostruzioni@pecit.it
02046440513,TIEMME SPA,tiemmespa@pec.it
07437130011,TIESSE,tiesse@pec.tiesse.com
00693440984,TIESSE ROBOT,tiesserobot@legalmail.it
00754250157,TILLMANNS SPA,tillmanns@pec.tillmanns.it
04733650487,TIMENET SPA,timenet@certiposta.net
011965910158,TIP TRAILER SERVICES ITALY,
02890290162,TIPIESSE S.P.A.SOCIETA' UNIPERSONALE SOGGETTA AD ATTIVITA' DI DIREZIONE E COORDINAMENTO HBS S.R.L.,tipiesse@legalmail.it
00558980983,TIPOGRAFIA CAMUNA SPA,tipografia.camuna@legalmail.it
02508100928,TISCALI ITALIA,amministrazione.tiscali@legalmail.it
00748970290,TITOLCHIMICA SPA,titolchimica@pecsicura.it
03702760962,TK ELEVATOR ITALIA S.P.A.,tkeitalia@legalmail.it
03323790612,TLZ S.P.A.,titolare@pec.trasportitlz.it
00620670141,TMG S.P.A.,tmg.info@pec.tmgsondrio.it
02690730847,TMP GROUP S.P.A,tmpgroupit@legalmail.it
09576360151,TNE SPA,tnespa.rizzacasa@pec.it
00772010120,TOMA ADVANCED BIOMEDICAL ASSAYS SPA,tomalab@pec.it
00387980444,TOMBOLINI MOTOR COMPANY S.P.A.,amministrazione@pec.tombolinimotor.com
00976080044,TOP FOUR S.P.A.,topfour@cert.unonet.it
02560430213,TOPHAUS SPA,info@pec.tophaus.com
07719191004,TOPNETWORK,topnetwork-pec@pec.it
00205160427,TORELLI DOTTORI S.P.A.,torellidottoripec@legalmail.it
01788400362,TOREX S.P.A.,torex@legalmail.it
04958930150,TORREFAZIONE PORTIOLI SPA A SOCIO UNICO,portioli@pec.it
00267150357,TORREGGIANI & C. S.P.A.,torreggiani@pecsicura.it
03130360633,TORTORA S.P.A.,tortoraspa@arubapec.it
06113310483,TOSCANDIA SPA,toscandia@legalmail.it
02775910165,TOSHIBA TEC ITALIA IMAGING SYSTEMS SPA,amministrazione@cert.toshibatec-tiis.com
01080110529,TOSONI AUTO S.P.A.,tosoniauto@pec.it
010048390966,TOTALENERGIES MARKETING ITALIA SPA,
02208250692,TOTO S.P.A. COSTRUZIONI GENERALI,totocostruzioni@pec.totoholding.it
03926291000,TOYOTA MOTOR ITALIA SPA,toyotamotoritalia@legalmail.it
03780391003,TP INFINITY ITALIA SPA A SOCIO UNICO,tpinfinity@pec.it
04607611003,TRADE ART 2000,tradeart2000@pec.it
03298520242,TRAFFIC TECNOLOGY SPA,traffictecnologyspa@pec.it
01976500817,TRAPANI SERVIZI S.P.A.,notifiche@pec.trapaniservizi.it
04740030285,TRECUORI,trecuori@pec.it
02286020249,TREVI BENNE S.P.A.,info@pec.trevibenne.it
00002890408,TREVI S.P.A.,trevispa@legalmail.it
02707410276,TREVISAN S.P.A. UNIPERSONALE,trevisanecologia@pec.it
02303810309,TREXOM,trexom@pec.trexom.it
01303820326,TRIESTE CONVENTION CENTER S.P.A.,triesteconvention@pec.it
01125570323,TRIESTE TERMINAL PASSEGGERI,triesteterminalpasseggeri@legalmail.it
06109611217,TRILOGS S.P.A. SOCIETA' CONSORTILE,pec@pec.trilogs.it
04652920820,TRINACRIA VEICOLI INDUSTRIALI SPA,trinacriavi@gigapec.it
00883581001,TROTTA BUS SERVICES SPA,trotta@pec.it
05749120480,TRUCK ITALIA SPA,truckitalia@legalmail.it
01214540559,TRUST-ITALIA S.P.A.,amministrazione@certmail.trustitalia.it
03531890048,TUA S.P.A.,tuaspa@open.legalmail.it
03733040756,TUNDO VINCENZO SPA,info@pec.tundovincenzospa.it
00838800563,TUSCIA PETROLI S.P.A.,tusciapetroli@infopec.it
01360130338,TUTTOAMBIENTE SPA,tuttoambiente@legalmail.it
013099070156,TUTTOGAS S.P.A.,
01055750333,TUV AUSTRIA ITALIA S.P.A.,tuvaustriaitalia@pec.it
06764011216,TWINS SPA,twinsspa@pec.it
02287910489,TWS S.P.A.,twsspa@pec.it
011422580156,TWT,
01389690387,TXT SPA,txtspa@pec.it
01231000447,UBALDI COSTRUZIONI SPA,posta@pec.impresaubaldi.com
01799221005,UBER ROS SPA,uberrosspaamministrazione@pec.it
00210950168,UBIALI S.P.A.,ubialispa@pec.it
00903640019,UCA ASSICURAZIONE SPESE LEGALI E PERITALI SOCIETÃ_x0080_ PER AZIONI,pecuca@legalmail.it
00471770016,UCB PHARMA S.P.A.,finance.ucb@legalmail.it
00563000306,UDINESE CALCIO S.P.A.,udinesespa@legalmail.it
04398760274,UESE ITALIA,unitedsafety@pec.it
06049991000,UFFICIOSTILE SPA,ufficiostilespa@pecmail.net
01885890697,ULTRAGAS C.M. SPA,ultragas@pec.ultragas.it
01885900694,ULTRAGAS TIRRENA S.P.A.,ultragastirrena@pec.it
04681350270,UMANA SPA,
01713610549,UMBRA,umbra.amministrazione@legalmail.it
00775750540,UMBRIA GAS S.P.A.,umbriagasspa@pec.it
02270300540,UMBRIAFIERE SPA,umbriafiere@pec.it
07515280159,UNES MAXI S.P.A.,unesmaxi@legalmail.it
07881061217,UNICA S.P.A.,unica@unicapec.com
03666420165,UNICA S.P.A.,unicaspa@pec.it
00223680166,UNICALCE SPA,unicalce@pec.unicalce.it
07261250018,UNICALCESTRUZZI SPA,unical@pec.buzziunicem.it
00894270248,UNICHIMICA SPA,unichimica@legalmail.it
02217430343,UNICO LA FARMACIA DEI FARMACISTI S.P.A.,unico@pec.unicospa.it
00273370171,UNICOM S.P.A.,unicomspa@pec.unicom.it
01580570388,UNICOMGROUP,unicomsrl@legalmail.it
01358580635,UNICOVER SPA,unicoverspa@legalmail.it
00348170101,UNICREDIT S.P.A.,comunicazioni@pec.unicredit.eu
06187081002,UNIDATA SPA,unidata@pec.unidata.it
00876320409,UNIEURO SPA,ufficiopaghe@pec.sgmdistribuzione.it
00595530254,UNIFARCO S.P.A.,unifarco@legalmail.it
00123510224,UNIFARM S.P.A.,direzione@pec.unifarm.it
03432530925,UNIFARM SARDEGNA SPA,unifarmsardegna@legalmail.it
02290110044,UNIFARMA DISTRIBUZIONE SPA,unifarmadistribuzione@legalmail.it
01433500897,UNIGROUP,unigroupspa@pec.lapostapec.it
00393610480,UNIGUM SPA,unigum@pec.unigum.it
02055100560,UNIKO SPA SOCIETA' BENEFIT,uniko-spa@pec.it
02098391200,UNIMATICA S.P.A.,posta.certificata.unimatica@actaliscertymail.it
05908770489,UNIMPRESA S.P.A.,info@pec.unimpresaspa.it
05518400634,UNION SECURITY SPA,unionsecurity@pec.80100.it
00159560218,UNIONBAU SPA,info@pec.unionbau.it
01610670356,UNIPOLRENTAL S.P.A.,unipolrental@pec.unipolrental.it
03740811207,UNIPOLSAI ASSICURAZIONI SPA,arcainlinea@pec.unipol.it
03506831209,UNIPOLTECH S.P.A,unipoltech@pec.unipol.it
03843680376,UNISALUTE S.P.A.,unisalute@pec.unipol.it
01127590519,UNO INFORMATICA SPA,unoinformatica@pec.it
01368720080,UNOENERGY SPA,segreteria@pec.unoenergy.it
06276020721,UPGRADING SERVICES SPA,upgradingservices@gigapec.it
00941030363,UPM MODENA,upmmodenaspa@pec.it
03376920710,UPSYSTEMS S.P.A.,upsystemsspa@pecimprese.it
06284280960,UPTEK,uptek@pec.uptek.it
012867260155,UR HOLDING SPA,
05058210153,URAI S.P.A.,uraipec@ticertifica.it
03098140738,URBAN LABS,urbanlabs@pec.it
01125371003,URBE VIGILANZA S.P.A.,cosmopolsecurity@pec.cosmopolsecurity.it
04198930234,URETEK ITALIA SPA,uretekitalia@legalmail.it
01356190742,UTAC VIAGGI SPA,utacviaggi@pec.it
00174240473,UTENSIL FERRAMENTA PISTOIESE S.P.A.,utensilferramentapistoiese@legismail.it
04737510281,UTILIS GROUP SPA,postacertificata@pec.utilisgroup.org
03227380965,UVET GLOBAL BUSINESS TRAVEL SPA,uvetamex@pec.it
010712230969,V-ITA GROUP S.P.A.,
03178060236,V-RETI SPA,v-reti@pec.v-reti.it
00035670074,V.I.T.A. S.P.A.,vitaspa@pcert.it
03306400171,V.I.V.A. BRESCIA DIESEL SPA,vivabresciadiesel@raccomandata-ar.com
00652680240,VACCARI ANTONIO GIULIO S.P.A.,vaccariantoniogiulio@pec.it
01692330986,VAIA CAR SPA,info@pec.vaiacar.it
00001244162,VAISALA OYJ,
01333730768,VAL D'AGRI S.P.A.,valdagrispa@pec.it
013701211008,VALICA SPA,
00332950286,VALIGERIA RONCATO,valigeriaroncato@legalmail.it
02349420980,VALLE CAMONICA SERVIZI VENDITE,cert@pec.vcsvendite.it
05709240013,VALLEDORA,valledora@legalmail.it
05476750483,VALLI ZABBAN SPA,vallizabban@pec.it
02427080243,VALLORTIGARA SERVIZI AMBIENTALI SPA,vallortigaraspa@legalmail.it
01351110414,VALPHARMA INTERNATIONAL SPA,info@pec.valpharmaint.com
02820220982,VALSABBINA COMMODITIES SPA,amministrazione@pec.valsabbina.com
00222840167,VALTELLINA S.P.A.,valtellina@legalmail.it
07530950968,VALUE PARTNERS,vpmanagementconsulting@legalmail.it
013880151009,VALUE S.P.A.,
01322070168,VANONCINI,vanoncini@pec.it
02310051004,VANTEA SMART S.P.A.,vantea.smart@legalmail.it
03301640482,VAR GROUP S.P.A.,03301640482@pec.leonet.it
012739780158,VARIAN MEDICAL SYSTEMS ITALIA SPA,
04414750986,VCB SECURITAS S.P.A.,info@pec.vcbsecuritas.it
02037841000,VE.DI.SE. HOSPITAL,vedisehospital@ticertifica.it
01336920234,VECOMP S.P.A.,vecompsrl@pec.unonet.it
00780120135,VEDETTA 2 MONDIALPOL S.P.A.,amministrazione.co@pec.mondialpol.it
00167460278,VEGA CARBURANTI SPA,vegacarburanti@pec.it
00832150940,VELLO S.P.A,vello@pec.it
01803850401,VEM SISTEMI SPA,vem@legalmail.it
02245600016,VEM SOLUTIONS SPA,vemsolutionsspa@legalmail.it
02574080277,VENPA SPA,venpaspa@pec.gv3.it
06615521009,VENTURA,venturatravel@legalmail.it
03129770156,VEOLIA WATER TECHNOLOGIES ITALIA SPA,veoliawtitalia.spa@legalmail.it
03670710965,VERIFICA,verifica@legalmail.it
00233750231,VERONAFIERE S.P.A.,mail@pec.veronafiere.it
01297950287,VERONESE IMPIANTI SPA,amministrazione@pec.veroneseimpianti.it
00933620049,VERSYA S.P.A.,versya@legalmail.it
02516530249,VESCO GIARETTA S.P.A.,vescogiarettaspa@pec.it
00408860476,VESCOVI RENZO S.P.A.,vescovirenzospa@pec.it
00294890355,VEZZANI SPA,vezzanispa@legalmail.it
00636510984,VEZZOLA SPA,vezzola@postacert.cedacri.it
00703380394,VF VENIERI S.P.A. A SOCIO UNICO,vfvenieri@legalmail.it
00155570021,VIABIT SPA,viabitspa@gigapec.it
01059440469,VIANOVA SPA,info@pec.vianova.it
01916221003,VIASAT SPA,viasat@legalmail.it
01116970938,VIDEE SPA,videespa@pec.it
03774310878,VIDEOBANK S.P.A.,videobank@legalmail.it
01261960247,VIDEOMEDIA SPA (SOCIETÃ_x0080_ CON UNICO SOCIO),amministrazione@pec.videomediaspa.it
01519900425,VIDEOWORKS,videoworks@pec.it
00623720547,VIGILANZA UMBRA MONDIALPOL S.P.A.,protocollo@pec.vigilanzaumbra.it
00312830375,VILLA ERBOSA S.P.A.,amministrazione@pec.villaerbosa.com
010022080153,VILLA SISTEMI MEDICALI S.P.A.,
00141480921,VINCI &CAMPAGNA SPA,vinciecampagnaspa@pec.it
00315600189,VIPETROL S.P.A.,vipetrol@pec.it
00314470121,VIRCOL,postmaster@pec.vircol.it
02608370181,VIRIDIS GROUP,sbarbieri@pec.viridisgroup.it
00131860876,VIRLINZI SPA,virlinzispa@pec.it
00311210736,VIS S.P.A.,visvigilanza@pec.visvigilanza.net
02134890264,VISA SPA,visaspa.pec@legalmail.it
05101501004,VISUFARMA SPA,visufarmaspa@legalmail.it
05338771008,VISURA SPA,visura@legalmail.it
011273390150,VITA SOCIETA' EDITORIALE S.P.A.,
02061610792,VITALAIRE ITALIA,vitalaire@legalmail.it
01948410160,VITALI S.P.A.,info.vitalispa@pec.it
01838840666,VITHA GROUP S.P.A.,vithagroupspa@pec.it
04424091009,VITROCISET,vitrociset@legalmail.it
05294220289,VITTADELLO,vittadellospa@legalmail.it
